-1.9939169881854761, 2.3075735281537213
-1.9787818262268373, 2.280176912416387
-1.9636466642681984, 2.260607901175433
-1.9485115023095596, 2.303659725905529
-1.9333763403509208, 2.268435505671814
-1.918241178392282, 2.268435505671814
-1.903106016433643, 2.280176912416387
-1.8879708544750042, 2.280176912416387
-1.8728356925163654, 2.2880045169127676
-1.8577005305577265, 2.2919183191609562
-1.8425653685990877, 2.2919183191609562
-1.827430206640449, 2.315401132650102
-1.8122950446818102, 2.327142539394675
-1.7971598827231714, 2.3349701438910557
-1.7820247207645326, 2.3349701438910557
-1.7668895588058937, 2.3545391551320094
-1.7517543968472549, 2.3662805618765788
-1.736619234888616, 2.393677177613913
-1.7214840729299772, 2.4210737933512476
-1.7063489109713383, 2.4328152000958205
-1.6912137490126997, 2.4680394203295357
-1.6760785870540609, 2.4993498383150623
-1.660943425095422, 2.518918849556016
-1.6458082631367832, 2.565884476534304
-1.6306731011781443, 2.612850103512592
-1.6155379392195055, 2.6480743237463074
-1.6004027772608667, 2.702867555220976
-1.5852676153022278, 2.757660786695645
-1.570132453343589, 2.828109227163079
-1.5549972913849501, 2.90638527212689
-1.5398621294263113, 2.988575119338897
-1.5247269674676724, 3.090333977791854
-1.5095918055090336, 3.2077480452375724
-1.4944566435503948, 3.3251621126832944
-1.479321481591756, 3.4582313891217744
-1.464186319633117, 3.5560764453265428
-1.4490511576744785, 3.6304386880421653
-1.4339159957158396, 3.6069558745530195
-1.4187808337572008, 3.5208522250928276
-1.4055375670433918, 3.3890875494037402
-1.3941861955744126, 3.284719489451991
-1.3809429288606037, 3.1490410115147114
-1.3676996621467947, 3.018580936575024
-1.3544563954329858, 2.8985576676305094
-1.339321233474347, 2.7772297979365987
-1.324186071515708, 2.675470939483642
-1.3090509095570693, 2.5815396855270656
-1.2939157475984304, 2.4915222338186815
-1.2787805856397916, 2.4093323866066783
-1.2636454236811527, 2.3427977483874365
-1.248510261722514, 2.2762631101681947
-1.233375099763875, 2.2058146697007643
-1.2182399378052362, 2.1353662292333304
-1.2031047758465974, 2.072745393262281
-1.1879696138879587, 2.0218659640358005
-1.17283445192932, 1.9670727325611317
-1.158077669019647, 1.899755333892255
-1.1425641280120422, 1.8535724673636018
-1.1274289660534034, 1.8026930381371251
-1.1122938040947645, 1.7713826201515985
-1.0971586421361257, 1.740072202166072
-1.0820234801774868, 1.6931065751877874
-1.066888318218848, 1.6774513661950223
-1.0517531562602094, 1.650054750457688
-1.0366179943015705, 1.6265719369685456
-1.0248882437836253, 1.574126986842792
-1.0101314608739524, 1.5600372987493039
-0.9953746779642798, 1.536554485260158
-0.980239516005641, 1.4927199000804237
-0.9647259749980361, 1.4739336492891084
-0.9495908130393973, 1.4387094290553932
-0.9344556510807585, 1.4073990110698666
-0.9204556262690176, 1.3800023953325322
-0.9073384859048637, 1.3147723578626866
-0.8928339556945015, 1.2899849436241482
-0.8776987937358629, 1.2625883278868137
-0.863698768924122, 1.264153848786087
-0.8587798412875642, 1.184312282922999
-0.8512122603082448, 1.286071141375956
-0.8493203650634149, 1.1921398874193798
